MS_system,Version Id,Microservice,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountStmt,CountStmtDecl,CountStmtExe,SumCyclomatic,CountDeclFunction,CountDeclMethodDefault,CountSemicolon,RatioPrivateToPublicMethod,Sum(Ce),Sum(NOC),Sum(NOI),Sum(PkgTCi),Sum(TLOC),Sum(Aa),Sum(Ad),Sum(Ait),Sum(Ao),Sum(Av),Sum(HMd),Sum(HMi),Sum(Ma),Sum(Md),Sum(Mi),Sum(Mit),Sum(Mo),Sum(NF),Sum(NMA),Sum(NMI),Sum(NOA),Sum(NOCh),Sum(NOD),Sum(NOL),Sum(NOPa),Sum(NORM),Sum(NPF),Sum(NSF),Sum(NSM),Sum(PMd),Sum(PMi),Sum(RTLOC),Sum(WMC),Sum(PF),Avg(Ait),Avg(Ao),Avg(HMd),Avg(HMi),Avg(MHF),Avg(MIF),Avg(Mi),Avg(Mit),Avg(Mo),Avg(NMI),Avg(NPF),Avg(NSM),Avg(PMR),Avg(PMi),Avg(AIF),Max(Aa),Max(Ad),Max(Ait),Max(Ao),Max(Av),Max(DIT),Max(HMd),Max(HMi),Max(MHF),Max(MIF),Max(Ma),Max(Md),Max(Mi),Max(Mit),Max(Mo),Max(NF),Max(NM),Max(NMA),Max(NMI),Max(NOA),Max(NOCh),Max(NOD),Max(NOL),Max(NOPa),Max(NORM),Max(NPF),Max(NPM),Max(NSF),Max(NSM),Max(PMR),Max(PMd),Max(PMi),Max(SIX),Max(AHF),Max(AIF),Max(LCOM*),Sum(Di),Sum(Fin),Sum(Fout),Sum(IOVars),Sum(NBD),Sum(Si),Sum(VG),Avg(Si),Max(Di),Max(Fout),Max(IOVars),Max(NBD),Max(Si),Max(VG),SQ reliability remediation effort,Cognitive complexity,Info violations,Security remediation effort,SQ maintainability remediation effort,Security hotspots,Effort to reach rating A,Duplicated blocks,Reliability remediation effort,SQ security remediation effort,Bugs,Avg(SQ reliability remediation effort),Avg(Cognitive complexity),Avg(Minor violations),Avg(Info violations),Avg(Security remediation effort),Avg(Security hotspots),Avg(Effort to reach rating A),Avg(Reliability remediation effort),Avg(SQ security remediation effort),Avg(Bugs),Avg(Major violations),Max(Sqale rating),Max(Reliability rating),Max(Security rating),Taylor_JC,Yin_JC,Liu_JC,Huang_JC,Taylor_CC,Yin_CC,Liu_CC,Huang_CC,Taylor_MNC,Yin_MNC,Liu_MNC,Huang_MNC,Taylor_MLC,Yin_MLC,Liu_MLC,Huang_MLC,Taylor_TAC,Taylor_FOM,Taylor_FOM_NORM
train-ticket-0.0.3,3,ts-cancel-service,21.0,5.0,2.0,17.0,130.0,82.0,135.0,5.0,1.0,123.0,1296.0,236.0,891.0,396.0,580.0,336.0,295.0,155.0,0.0,6.0,409.0,0.040650406504065,2.0,13.0,1.0,649.1305322129999,592.0,52.0,52.0,0.0,0.0,2.0,6.0,0.0,108.0,108.0,0.0,0.0,0.0,52.0,108.0,0.0,1.0,1.0,1.0,6.0,1.0,2.0,0.0,2.0,1.0,102.0,0.0,926.0,151.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.9242424242727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.9242424242727272,0.0,0.0,16.0,16.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,16.0,35.0,36.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,35.0,1.0,1.0,1.0,36.0,0.0,0.4,0.5,0.0,0.95,136.130532213,41.0,41.0,146.0,123.0,513.0,151.0,4.663636363636364,4.0,16.0,4.0,6.0,256.0,18.0,0,166,0,0,254,0,0,48,0,0,0,0.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,1.0,1.0,1.0,1.1167859074444877e-19,0.0206383916120791,7.167834271844864e-21,0.0,8.044179245025698e-20,0.0163030456214945,5.124414495123527e-21,0.0,3.816928828368664e-18,0.1045796007250868,4.357285867667647e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,-5.551115123125783e-17,0.1502945835038353,0.083589509186633
train-ticket-0.0.3,3,ts-config-service,9.0,1.0,0.0,8.0,33.0,8.0,34.0,0.0,1.0,25.0,444.0,74.0,278.0,167.0,170.0,124.0,54.0,31.0,0.0,8.0,131.0,0.0,5.0,8.0,2.0,111.0,146.0,8.0,8.0,0.0,0.0,4.0,1.0,0.0,25.0,25.0,0.0,0.0,0.0,8.0,28.0,0.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,0.0,1.0,24.0,0.0,330.0,39.0,0.0,0.0,0.0,0.125,0.0,0.9444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.9444444445,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,3.0,8.0,8.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,6.0,0.0,1.0,1.0,8.0,0.0,2.0,1.0,0.0,1.0,61.0,10.0,10.0,66.0,39.0,50.0,39.0,1.5151515151515151,4.0,5.0,4.0,2.0,25.0,3.0,0,22,0,0,0,0,0,7,0,0,0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.573494969787738e-18,9.895624504251074e-18,0.0,0.0,1.1333842497245185e-18,7.81692782937419e-18,0.0,0.0,1.902562416429717e-17,1.499525791336966e-16,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1085298137005532,0.7910221648219677,0.4399436957189407
train-ticket-0.0.3,3,ts-consign-price-service,9.0,1.0,3.0,8.0,33.0,10.0,34.0,0.0,1.0,28.0,428.0,64.0,289.0,165.0,193.0,131.0,71.0,32.0,0.0,5.0,153.0,0.0,5.0,8.0,2.0,190.339393939,165.0,13.0,13.0,0.0,0.0,3.0,1.0,0.0,28.0,28.0,0.0,0.0,0.0,13.0,29.0,0.0,1.0,1.0,1.0,6.0,1.0,4.0,0.0,3.0,1.0,27.0,0.0,315.0,36.0,0.0,0.0,0.0,0.125,0.0,0.9444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.9444444445,0.0,0.0,6.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,6.0,12.0,13.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,12.0,1.0,1.0,1.0,13.0,0.0,2.0,1.0,0.0,1.0,49.33939394,19.0,19.0,57.0,37.0,141.0,36.0,4.2727272727272725,4.0,10.0,4.0,3.0,100.0,3.0,0,14,0,0,0,0,0,6,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.1553816785874658e-18,2.599246084112779e-17,0.0,0.0,1.5525157013913866e-18,2.0532427277899018e-17,0.0,0.0,3.572672655037433e-17,5.830007735025076e-17,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0344900572316069,0.1846327919141029,0.1026874295537322
train-ticket-0.0.3,3,ts-consign-service,13.0,1.0,1.0,10.0,35.0,29.0,36.0,0.0,1.0,26.0,536.0,77.0,349.0,211.0,234.0,168.0,79.0,32.0,0.0,9.0,192.0,0.0,4.0,10.0,2.0,71.0,197.0,30.0,30.0,0.0,0.0,3.0,1.0,0.0,26.0,26.0,0.0,0.0,0.0,30.0,30.0,0.0,1.0,1.0,1.0,7.0,1.0,5.0,0.0,1.0,1.0,25.0,0.0,399.0,42.0,0.0,0.0,0.0,0.1,0.0,0.9444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9444444445,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,11.0,6.0,6.0,0.0,1.0,1.0,1.0,4.0,1.0,5.0,0.0,6.0,1.0,1.0,1.0,6.0,0.0,2.0,1.0,0.0,0.75,71.0,0.0,0.0,71.0,40.0,0.0,42.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0,22,0,0,200,0,0,16,0,0,0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,1.0,1.0,1.0,5.801049925613053e-18,1.3631187651454625e-17,2.647783488651332e-20,0.0,4.178480861900917e-18,1.0767790355656965e-17,1.8929483543571656e-20,0.0,6.020350417383006e-17,2.2128022027067417e-17,1.0392896242360032e-17,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1324445540273623,0.2133151229026982,0.1186397141522258
train-ticket-0.0.3,3,ts-contacts-service,10.0,2.0,2.0,9.0,52.0,16.0,54.0,0.0,1.0,41.0,649.0,104.0,418.0,219.0,275.0,165.0,124.0,53.0,0.0,12.0,214.0,0.0,5.0,8.0,2.0,194.636904762,240.0,12.0,12.0,0.0,0.0,2.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,12.0,40.0,0.0,1.0,1.0,1.0,6.0,1.0,7.0,0.0,2.0,1.0,35.0,0.0,477.0,62.0,0.0,0.0,0.0,0.125,0.0,0.9444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.9444444445,0.0,0.0,6.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,15.0,15.0,0.0,0.0,0.0,6.0,14.0,15.0,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,14.0,1.0,1.0,1.0,15.0,0.0,2.0,1.0,0.0,0.857142857,79.636904762,21.0,21.0,90.0,55.0,115.0,62.0,2.4468085106382977,3.0,7.0,3.0,2.0,49.0,8.0,0,42,0,0,70,0,0,14,0,0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.665136733760518e-18,4.273123808061565e-18,0.0,0.0,2.639988259823485e-18,3.375502010939113e-18,0.0,0.0,4.700799668191134e-17,6.7449903465692625e-18,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.123462953714874,0.1959923305947481,0.1090052770819998
train-ticket-0.0.3,3,ts-execute-service,11.0,3.0,2.0,8.0,62.0,39.0,65.0,4.0,1.0,56.0,714.0,116.0,478.0,218.0,294.0,174.0,139.0,79.0,0.0,4.0,208.0,0.0714285714285714,2.0,6.0,1.0,288.733333333,280.0,21.0,21.0,0.0,0.0,1.0,5.0,0.0,50.0,50.0,0.0,0.0,0.0,21.0,50.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,45.0,0.0,494.0,84.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.8,0.0,0.0,16.0,16.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,16.0,35.0,36.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,35.0,1.0,1.0,1.0,36.0,0.0,0.666666667,0.333333333,0.0,0.923214286,72.733333333,20.0,20.0,79.0,60.0,216.0,84.0,4.153846153846154,4.0,14.0,4.0,4.0,196.0,18.0,0,94,0,0,32,0,0,32,0,0,0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.357297910433125e-18,0.0193061799202491,1.311374644498552e-20,0.0,2.4182527725724117e-18,0.015250681251362,9.375254758891395e-21,0.0,4.2451464103429746e-17,0.0978016119380465,1.8226320921682802e-17,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0,0.2047563536763039,0.1138795737519718
train-ticket-0.0.3,3,ts-food-map-service,13.0,1.0,4.0,12.0,63.0,19.0,64.0,1.0,1.0,46.0,639.0,138.0,483.0,277.0,329.0,223.0,129.0,62.0,0.0,16.0,255.0,0.0217391304347826,7.0,12.0,3.0,102.0,303.0,23.0,23.0,0.0,0.0,7.0,2.0,0.0,47.0,47.0,0.0,0.0,0.0,23.0,56.0,0.0,1.0,1.0,1.0,11.0,1.0,7.0,0.0,4.0,1.0,45.0,0.0,497.0,78.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.9074074074444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.9074074074444444,0.0,0.0,7.0,7.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,15.0,15.0,0.0,0.0,0.0,7.0,15.0,15.0,0.0,1.0,1.0,1.0,5.0,1.0,7.0,0.0,14.0,1.0,1.0,1.0,15.0,0.0,2.0,0.8,0.0,0.918367347,94.0,4.0,4.0,98.0,75.0,8.0,78.0,0.1269841269841269,3.0,2.0,3.0,4.0,4.0,5.0,0,52,0,0,60,0,0,10,0,0,0,0.0,7.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,1.0,1.0,1.0,2.750988330635744e-18,1.7640228789617233e-17,0.0,0.0,1.9815295917591026e-18,1.3934683483882128e-17,0.0,0.0,3.5607345576360665e-17,1.8668066121888098e-17,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0330544678983992,0.6094685137181408,0.3389687954064297
train-ticket-0.0.3,3,ts-food-service,18.0,1.0,2.0,12.0,77.0,32.0,78.0,0.0,1.0,66.0,769.0,165.0,570.0,291.0,377.0,245.0,160.0,86.0,0.0,11.0,279.0,0.0,4.0,12.0,2.0,295.572727273,384.0,34.0,34.0,0.0,0.0,4.0,1.0,0.0,66.0,66.0,0.0,0.0,0.0,34.0,71.0,0.0,1.0,1.0,1.0,14.0,1.0,6.0,0.0,2.0,1.0,65.0,0.0,644.0,99.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.9666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.9666666667,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,15.0,15.0,0.0,0.0,0.0,7.0,15.0,15.0,0.0,1.0,1.0,1.0,7.0,1.0,6.0,0.0,14.0,1.0,1.0,1.0,15.0,0.0,2.0,1.0,0.0,1.0,113.572727273,20.0,20.0,122.0,89.0,182.0,99.0,2.363636363636364,6.0,10.0,6.0,5.0,100.0,15.0,0,100,2,0,150,0,0,14,0,0,0,0.0,16.666666666666668,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,1.0,1.0,1.0,0.0595067281892811,0.0316459836203252,0.0427508052548241,0.0087219077024977,0.042862538347655,0.0249983586122705,0.0305633246832363,0.0421998621240744,0.3085489376502641,0.1496440749031015,0.1945628562009002,0.0481090288447297,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1317555661628081,0.2270124930813448,0.1262577960796525
train-ticket-0.0.3,3,ts-inside-payment-service,24.0,8.0,3.0,22.0,151.0,78.0,159.0,3.0,1.0,132.0,1657.0,293.0,1101.0,548.0,739.0,446.0,376.0,176.0,0.0,23.0,541.0,0.0227272727272727,7.0,18.0,3.0,813.766666666,717.0,51.0,51.0,0.0,0.0,7.0,4.0,0.0,115.0,115.0,0.0,0.0,0.0,51.0,121.0,0.0,1.0,1.0,1.0,16.0,1.0,9.0,4.0,3.0,4.0,111.0,0.0,1199.0,179.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.9383838384,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.9383838384,0.0,0.0,16.0,16.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,16.0,36.0,36.0,0.0,1.0,1.0,1.0,9.0,1.0,9.0,3.0,35.0,1.0,3.0,1.0,36.0,0.0,1.636363636,1.0,0.0,0.923214286,180.766666667,55.0,55.0,197.0,150.0,633.0,179.0,4.869230769230769,4.0,17.0,4.0,4.0,289.0,18.0,100,148,0,0,206,0,0,42,100,0,10,11.11111111111111,16.444444444444443,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,1.1111111111111112,5.333333333333333,1.0,3.0,1.0,2.8796726016681073e-19,0.0241706731117289,1.007207443380176e-21,0.0,2.074220530577316e-19,0.0190933282907626,7.200708368394307e-22,0.0,3.2550512144880205e-18,0.1229748637781944,3.144884638707226e-20,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0243104708848548,0.1873965227008157,0.1042245368439588
train-ticket-0.0.3,3,ts-notification-service,11.0,1.0,1.0,10.0,67.0,36.0,68.0,0.0,1.0,63.0,655.0,129.0,448.0,221.0,317.0,190.0,140.0,68.0,0.0,4.0,239.0,0.0,4.0,10.0,1.0,341.15,333.0,37.0,37.0,0.0,0.0,10.0,1.0,0.0,63.0,63.0,0.0,0.0,0.0,37.0,63.0,0.0,1.0,1.0,1.0,9.0,1.0,4.0,0.0,1.0,1.0,62.0,0.0,538.0,67.0,0.0,0.0,0.0,0.1,0.0,0.958333333375,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.958333333375,0.0,0.0,10.0,10.0,0.0,0.0,8.0,2.0,1.0,0.0,1.0,0.0,21.0,21.0,0.0,0.0,0.0,10.0,21.0,21.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,20.0,1.0,1.0,1.0,21.0,0.0,2.0,1.0,0.0,0.95,80.15,33.0,33.0,92.0,72.0,261.0,67.0,3.8955223880597014,3.0,9.0,3.0,2.0,81.0,1.0,0,8,0,0,40,0,0,18,0,0,0,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.1779342394353436e-20,5.318446381944025e-17,0.0,0.0,1.568760251101886e-20,4.201241823009041e-17,0.0,0.0,2.8783541353455915e-19,6.529722639961328e-17,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1035099017607941,0.1512061557490461,0.0840964993574624
train-ticket-0.0.3,3,ts-order-other-service,20.0,4.0,2.0,18.0,193.0,91.0,197.0,0.0,1.0,169.0,1778.0,314.0,1264.0,549.0,850.0,432.0,459.0,219.0,0.0,27.0,609.0,0.0,5.0,15.0,2.0,2491.0841036409997,934.0,61.0,61.0,0.0,0.0,5.0,1.0,0.0,154.0,154.0,0.0,0.0,0.0,61.0,160.0,1.0,1.0,1.0,1.0,20.0,1.0,18.0,0.0,2.0,1.0,153.0,0.0,1392.0,242.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.9743589743846154,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.9743589743846154,0.0,0.0,16.0,16.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,16.0,36.0,36.0,1.0,1.0,1.0,1.0,10.0,1.0,18.0,0.0,35.0,1.0,1.0,1.0,36.0,0.0,1.8,1.0,0.0,1.0,256.084103641,137.0,137.0,303.0,209.0,2235.0,242.0,12.5561797752809,4.0,29.0,4.0,10.0,841.0,18.0,0,216,0,0,76,0,0,50,0,0,0,0.0,30.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,1.0,1.0,4.728210908080627e-21,0.1129419252882825,2.404584681920361e-21,0.0,3.405717765540204e-21,0.0892170957487127,1.719081124292404e-21,0.0,7.667659473353988e-20,0.5653642991176437,5.3541007008721195e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.2963533274139554,0.1648354449181268,0.0916767165924838
train-ticket-0.0.3,3,ts-order-service,20.0,4.0,2.0,18.0,194.0,96.0,198.0,0.0,1.0,170.0,1805.0,317.0,1312.0,558.0,895.0,440.0,497.0,220.0,0.0,27.0,653.0,0.0,5.0,15.0,2.0,2482.1376750699997,979.0,66.0,66.0,0.0,0.0,10.0,1.0,0.0,155.0,155.0,0.0,0.0,0.0,66.0,161.0,1.0,1.0,1.0,1.0,20.0,1.0,18.0,0.0,2.0,1.0,154.0,0.0,1419.0,244.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.9743589743846154,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.9743589743846154,0.0,0.0,16.0,16.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,16.0,36.0,36.0,1.0,1.0,1.0,1.0,10.0,1.0,18.0,0.0,35.0,1.0,1.0,1.0,36.0,0.0,1.8,1.0,0.0,1.0,260.13767507,136.0,136.0,307.0,210.0,2222.0,244.0,12.41340782122905,4.0,29.0,4.0,10.0,841.0,18.0,0,218,0,0,76,0,0,58,0,0,0,0.0,31.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,1.0,1.0,1.2035480181249301e-21,0.237335261701085,1.8951010773603925e-22,0.0,8.669124425062304e-22,0.1874800939835607,1.3548420711532868e-22,0.0,2.360828718576123e-20,1.2090765096906193,1.0782029329209902e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.3232942389881369,0.2426603006777802,0.1349606550007095
train-ticket-0.0.3,3,ts-payment-service,11.0,1.0,1.0,10.0,35.0,11.0,36.0,0.0,1.0,27.0,407.0,75.0,282.0,172.0,180.0,132.0,54.0,31.0,0.0,8.0,139.0,0.0,6.0,10.0,3.0,82.166666667,152.0,12.0,12.0,0.0,0.0,5.0,1.0,0.0,27.0,27.0,0.0,0.0,0.0,12.0,31.0,0.0,1.0,1.0,1.0,8.0,1.0,4.0,0.0,1.0,1.0,26.0,0.0,279.0,39.0,0.0,0.0,0.0,0.1,0.0,0.9523809524285716,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9523809524285716,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,4.0,9.0,9.0,0.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,8.0,1.0,1.0,1.0,9.0,0.0,2.0,1.0,0.0,0.777777778,49.166666667,9.0,9.0,55.0,39.0,33.0,39.0,0.9428571428571428,3.0,5.0,3.0,2.0,25.0,3.0,0,14,0,0,30,0,0,10,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,1.0,1.0,6.4444227371186745e-22,1.0078233181990365e-19,0.0,0.0,4.641900590125289e-22,7.961177326138367e-20,0.0,0.0,2.355509403718696e-21,1.4767637406508585e-19,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0,0.1531442305436673,0.0851744006169262
train-ticket-0.0.3,3,ts-preserve-other-service,39.0,7.0,2.0,30.0,298.0,174.0,305.0,8.0,1.0,284.0,2503.0,551.0,1705.0,765.0,1148.0,656.0,552.0,332.0,0.0,12.0,792.0,0.028169014084507,3.0,24.0,1.0,5024.760784314,1234.0,133.0,133.0,0.0,0.0,0.0,9.0,0.0,261.0,261.0,0.0,0.0,0.0,133.0,261.0,0.0,1.0,1.0,1.0,26.0,1.0,1.0,0.0,2.0,1.0,252.0,0.0,1902.0,310.0,0.0,0.0,0.0,0.375,0.0,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.9523809523809524,0.0,0.0,18.0,18.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,37.0,37.0,0.0,0.0,0.0,18.0,36.0,37.0,0.0,1.0,1.0,1.0,17.0,1.0,1.0,0.0,36.0,1.0,1.0,1.0,37.0,0.0,0.166666667,0.0,0.0,1.75,304.760784313,90.0,90.0,317.0,270.0,4720.0,310.0,18.01526717557252,8.0,67.0,8.0,4.0,4489.0,18.0,0,128,2,0,850,0,0,156,0,0,0,0.0,25.6,11.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.4,1.0,1.0,1.0,0.1857496233199735,0.0360213808538103,0.2646196760711155,0.0272238679464558,0.1337949605847927,0.0284546502676686,0.1891813973824903,0.1317192881432855,0.9587064725103522,0.1761015767991547,1.1979531219289818,0.1015453018584203,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.2335459062255529,0.0394784414202157,0.0219567695976539
train-ticket-0.0.3,3,ts-preserve-service,39.0,7.0,2.0,31.0,304.0,177.0,311.0,8.0,1.0,290.0,2528.0,553.0,1724.0,774.0,1162.0,666.0,556.0,338.0,0.0,12.0,799.0,0.0275862068965517,3.0,25.0,1.0,5441.758920188,1255.0,136.0,136.0,0.0,0.0,0.0,9.0,0.0,267.0,267.0,0.0,0.0,0.0,136.0,267.0,0.0,1.0,1.0,1.0,26.0,1.0,1.0,0.0,2.0,1.0,258.0,0.0,1924.0,316.0,0.0,0.0,0.0,0.36,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.9545454545454546,0.0,0.0,18.0,18.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,37.0,37.0,0.0,0.0,0.0,18.0,36.0,37.0,0.0,1.0,1.0,1.0,16.0,1.0,1.0,0.0,36.0,1.0,1.0,1.0,37.0,0.0,0.166666667,0.0,0.0,1.0,310.758920187,93.0,93.0,323.0,276.0,5131.0,316.0,19.145522388059703,8.0,70.0,8.0,4.0,4900.0,18.0,0,128,2,0,270,0,0,154,0,0,0,0.0,25.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.0,1.0,1.0,0.1857496233199735,0.0448896305103456,0.264619676071116,0.0272238679464558,0.1337949605847927,0.0354600158722577,0.1891813973824906,0.1317192881432855,0.958706472510352,0.2217021585427839,1.1979531219289812,0.1015453018584202,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.240561623775353,0.1136048215412187,0.063183722609825
train-ticket-0.0.3,3,ts-price-service,10.0,1.0,1.0,9.0,49.0,17.0,50.0,0.0,1.0,40.0,583.0,105.0,430.0,201.0,304.0,158.0,153.0,48.0,0.0,9.0,247.0,0.0,5.0,9.0,2.0,469.843137255,289.0,18.0,18.0,0.0,0.0,7.0,1.0,0.0,40.0,40.0,0.0,0.0,0.0,18.0,43.0,0.0,1.0,1.0,1.0,6.0,1.0,6.0,0.0,1.0,1.0,39.0,0.0,457.0,57.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.9523809524285716,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.9523809524285716,0.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,5.0,10.0,11.0,0.0,1.0,1.0,1.0,3.0,1.0,6.0,0.0,10.0,1.0,1.0,1.0,11.0,0.0,2.0,1.0,0.0,1.0,85.843137254,32.0,32.0,94.0,56.0,384.0,57.0,7.836734693877551,5.0,16.0,5.0,3.0,256.0,4.0,0,28,0,0,50,0,0,32,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,1.0,1.0,1.0,4.780741709314388e-22,1.1397739651195669e-21,0.0,0.0,3.443555562220153e-22,9.003505360689316e-22,0.0,0.0,4.044537243925067e-21,1.6712321181832114e-21,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0022546282459868,0.2242578644966403,0.1247257511714536
