MS_system,Version Id,Microservice,SQ reliability remediation effort,Critical violations,Violations,Cognitive complexity,Minor violations,Info violations,Security remediation effort,SQ maintainability remediation effort,Security hotspots,Effort to reach rating A,Duplicated blocks,Reliability remediation effort,Code smells,SQ security remediation effort,Bugs,Major violations,Avg(SQ reliability remediation effort),Avg(Critical violations),Avg(Violations),Avg(Cognitive complexity),Avg(Minor violations),Avg(Info violations),Avg(Security remediation effort),Avg(SQ maintainability remediation effort),Avg(Security hotspots),Avg(Effort to reach rating A),Avg(Duplicated blocks),Avg(Reliability remediation effort),Avg(Code smells),Avg(SQ security remediation effort),Avg(Bugs),Avg(Major violations),Max(Sqale rating),Max(Reliability rating),Max(Security rating),Taylor_JC,Yin_JC,Liu_JC,Huang_JC,Taylor_CC,Yin_CC,Liu_CC,Huang_CC,Taylor_MNC,Yin_MNC,Liu_MNC,Huang_MNC,Taylor_MLC,Yin_MLC,Liu_MLC,Huang_MLC,Taylor_TAC,Taylor_FOM
train-ticket-0.0.4,4,ts-route-plan-service,0,2,98,82,0,0,0,486,0,0,30,0,98,0,0,96,0.0,0.4,19.6,16.4,0.0,0.0,0.0,97.2,0.0,0.0,6.0,0.0,19.6,0.0,0.0,19.2,1.0,1.0,1.0,0.1252536622139279,0.0300728938983261,0.0965984538493182,0.0261647935825949,0.0858547300568457,0.023004351392303,0.0687674333856505,0.0856265866579707,0.6170978753005281,0.1381652622485181,0.4388966796016932,0.2063883649464531,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0507961824414122,0.4043750879825045
train-ticket-0.0.4,4,ts-route-service,0,0,18,40,0,0,0,90,0,0,10,0,18,0,0,18,0.0,0.0,2.5714285714285716,5.714285714285714,0.0,0.0,0.0,12.857142857142858,0.0,0.0,1.4285714285714286,0.0,2.5714285714285716,0.0,0.0,2.5714285714285716,1.0,1.0,1.0,7.266089093132673e-25,5.567438810992254e-20,0.0,0.0,4.980517987525383e-25,4.258829203342492e-20,0.0,0.0,2.422901688054347e-23,8.74125232847682e-18,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1763412948019174,0.0204915517058743
train-ticket-0.0.4,4,ts-seat-service,10,2,28,66,0,0,0,124,2,0,36,10,26,0,2,26,2.0,0.4,5.6,13.2,0.0,0.0,0.0,24.8,0.4,0.0,7.2,2.0,5.2,0.0,0.4,5.2,1.0,4.0,1.0,0.1245834171835079,0.0620574535332313,0.1073309811173106,0.0261647935825949,0.0853953127021629,0.0474710372874833,0.076407807786597,0.0856265866579708,0.592199817393422,0.304588117823211,0.48495061045209,0.023812408771398,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.4167630884958223,0.2624046224157381
train-ticket-0.0.4,4,ts-security-service,0,0,12,44,0,0,0,60,0,0,30,0,12,0,0,12,0.0,0.0,1.7142857142857142,6.285714285714286,0.0,0.0,0.0,8.571428571428571,0.0,0.0,4.285714285714286,0.0,1.7142857142857142,0.0,0.0,1.7142857142857142,1.0,1.0,1.0,1.775029335648443e-21,0.0251684179162187,9.023506330689412e-20,0.0,1.2166882928723921e-21,0.0192526576155431,6.423740192245937e-20,0.0,2.2113487633426502e-20,0.1229748637781944,1.158680170077188e-17,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1613632224109365,0.1380273148327522
train-ticket-0.0.4,4,ts-ticketinfo-service,0,0,30,8,0,0,0,144,0,0,32,0,30,0,0,30,0.0,0.0,6.0,1.6,0.0,0.0,0.0,28.8,0.0,0.0,6.4,0.0,6.0,0.0,0.0,6.0,1.0,1.0,1.0,3.763745611840904e-17,0.0027758255872783,1.4046881762585907e-20,0.0,2.5798476291682145e-17,0.0021233762014852,9.999828852245681e-21,0.0,4.2353277668356303e-16,0.0124857642311821,8.044069190977738e-19,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.2364807553867031,0.0329495352121952
train-ticket-0.0.4,4,ts-train-service,0,0,2,32,0,0,0,10,0,0,18,0,2,0,0,2,0.0,0.0,0.2857142857142857,4.571428571428571,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,2.5714285714285716,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,1.0,1.0,1.0,1.391689971306768e-29,4.729612356942565e-19,0.0,0.0,9.539295274679452e-30,3.6179313163653066e-19,0.0,0.0,4.537409807152019e-28,7.355807792999538e-18,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.178201026974255,0.1239418804531192
train-ticket-0.0.4,4,ts-travel-plan-service,0,0,124,38,0,0,0,614,0,0,22,0,124,0,0,124,0.0,0.0,24.8,7.6,0.0,0.0,0.0,122.8,0.0,0.0,4.4,0.0,24.8,0.0,0.0,24.8,1.0,1.0,1.0,0.3026642381577848,0.0322935573699495,0.2698549041005859,0.0631673995237931,0.2074602531023479,0.0247030546497278,0.1921068961463415,0.206720866809388,1.488919098308921,0.1488268014308756,1.2254457504400518,0.509473308456849,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1950613675288399,0.2909787092329623
train-ticket-0.0.4,4,ts-travel-service,0,0,106,114,2,0,0,564,0,0,62,0,106,0,0,104,0.0,0.0,15.142857142857142,16.285714285714285,0.2857142857142857,0.0,0.0,80.57142857142857,0.0,0.0,8.857142857142858,0.0,15.142857142857142,0.0,0.0,14.857142857142858,1.0,1.0,1.0,0.0881804750374874,0.0583835002646432,0.0758944749895951,0.0185013029705991,0.060443030142284,0.0446606355923473,0.0540284864323709,0.0605471400757087,0.4284938467117826,0.2794678745394725,0.3437349891850879,0.0680364410648152,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.3419617061667542,0.0863730560247821
train-ticket-0.0.4,4,ts-travel2-service,0,0,137,122,47,0,0,944,0,0,74,0,137,0,0,90,0.0,0.0,19.571428571428573,17.428571428571427,6.714285714285714,0.0,0.0,134.85714285714286,0.0,0.0,10.571428571428571,0.0,19.571428571428573,0.0,0.0,12.857142857142858,1.0,1.0,1.0,0.0881804750374874,0.0201455697013589,0.0758944749895951,0.0185013029705991,0.060443030142284,0.0154104146403412,0.0540284864323709,0.0605471400757087,0.4284938467117825,0.0958365316897343,0.3437349891850879,0.0680364410648152,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.3352028456288849,0.5275958559784482
train-ticket-0.0.4,4,ts-user-service,0,0,36,41,0,0,0,174,0,7,8,0,36,0,0,36,0.0,0.0,4.0,4.555555555555555,0.0,0.0,0.0,19.333333333333332,0.0,0.7777777777777778,0.8888888888888888,0.0,4.0,0.0,0.0,4.0,2.0,1.0,1.0,4.564982912670228e-31,1.7812069726990593e-18,1.2301381857936244e-20,0.0,3.129053224903107e-31,1.3625396757932291e-18,8.757225646557807e-21,0.0,1.6798172134553618e-29,6.870740452172248e-17,1.3637444866874945e-19,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,-1.7595728649201893e-17,0.106182688446038
train-ticket-0.0.4,4,ts-verification-code-service,0,0,12,53,12,0,0,90,3,0,5,0,12,0,0,0,0.0,0.0,2.4,10.6,2.4,0.0,0.0,18.0,0.6,0.0,1.0,0.0,2.4,0.0,0.0,0.0,1.0,1.0,1.0,3.975961917917879e-33,5.191562326619164e-20,0.0,0.0,2.725310630807089e-33,3.9713013466667723e-20,0.0,0.0,3.323652320990086e-31,9.657443617906493e-18,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.1104729627739851
train-ticket-0.1.0,5,ts-admin-basic-info-service,0,0,28,10,0,0,0,140,0,0,14,0,28,0,0,28,0.0,0.0,5.6,2.0,0.0,0.0,0.0,28.0,0.0,0.0,2.8,0.0,5.6,0.0,0.0,5.6,1.0,1.0,1.0,3.8814268212699e-19,0.0190169403657763,2.0625866146861306e-23,0.0,3.0155669969010247e-19,0.0170328572483018,1.817519300362364e-23,0.0,1.3824275770885182e-17,0.1069417334542898,2.1693099875317193e-18,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.0,0.1343870463086525
train-ticket-0.1.0,5,ts-admin-order-service,0,0,0,48,0,0,0,0,0,0,16,0,0,0,0,0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.741520134891344e-22,0.0174477805250628,1.5832994819734258e-19,0.0,6.014559516282523e-22,0.0156274116270525,1.3951789206090325e-19,0.0,2.210577527176693e-20,0.0978016119380465,1.0760301448002256e-17,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.0,0.2066824226124408
train-ticket-0.1.0,5,ts-admin-route-service,0,0,22,0,0,0,0,110,0,16,6,0,22,0,0,22,0.0,0.0,4.4,0.0,0.0,0.0,0.0,22.0,0.0,3.2,1.2,0.0,4.4,0.0,0.0,4.4,2.0,1.0,1.0,4.8915840037520155e-25,9.21342583592175e-22,2.9144508472440163e-19,0.0,3.800380623808193e-25,8.252166963382344e-22,2.5681688357264515e-19,0.0,1.607164964129784e-23,0.0038918875710854,3.1213935915284695e-19,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.0,0.1163426347104992
train-ticket-0.1.0,5,ts-admin-travel-service,0,0,66,38,0,0,0,330,0,0,26,0,66,0,0,66,0.0,0.0,13.2,7.6,0.0,0.0,0.0,66.0,0.0,0.0,5.2,0.0,13.2,0.0,0.0,13.2,1.0,1.0,1.0,0.1108574736602268,0.0037566579835687,0.0607441911389586,0.0313981240961051,0.0861276417985464,0.0033647168226899,0.0535268380943886,0.0929474361258765,0.6170978753005282,0.0245774893192325,0.3427637573640846,0.1381928510857383,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.0,0.5466078291460437
train-ticket-0.1.0,5,ts-admin-user-service,0,0,44,12,0,0,0,220,0,8,12,0,44,0,0,44,0.0,0.0,7.333333333333333,2.0,0.0,0.0,0.0,36.666666666666664,0.0,1.3333333333333333,2.0,0.0,7.333333333333333,0.0,0.0,7.333333333333333,2.0,1.0,1.0,1.425027083323838e-27,1.0761687747896118e-19,2.6602900614676746e-17,0.0,1.1071352984456218e-27,9.638894987050196e-20,2.3442062974967244e-17,0.0,1.5367379459185107e-25,2.4942341302387813e-18,1.4526281467007074e-16,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.0,0.1066796369961783
train-ticket-0.1.0,5,ts-assurance-service,0,0,18,54,0,0,0,90,0,0,10,0,18,0,0,18,0.0,0.0,2.5714285714285716,7.714285714285714,0.0,0.0,0.0,12.857142857142858,0.0,0.0,1.4285714285714286,0.0,2.5714285714285716,0.0,0.0,2.5714285714285716,1.0,1.0,1.0,1.4189352507831754e-27,5.837466596572244e-20,0.0,0.0,1.1024024179853739e-27,5.228429669479415e-20,0.0,0.0,1.529939864029251e-25,1.857898796033628e-18,0.0,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.1234629537148742,0.125295912663203
train-ticket-0.1.0,5,ts-auth-service,0,0,20,37,0,0,0,100,0,0,2,0,20,0,0,20,0.0,0.0,1.4285714285714286,2.642857142857143,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.14285714285714285,0.0,1.4285714285714286,0.0,0.0,1.4285714285714286,1.0,1.0,1.0,2.1985600657207047e-33,6.337415960721638e-21,6.552824530340508e-19,0.0,1.7081103110228872e-33,5.676218114263145e-21,5.774247234506645e-19,0.0,3.6956994195379884e-32,1.0640866903786634e-17,7.33514539664328e-19,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,-5.551115123125783e-17,0.167078367013721
train-ticket-0.1.0,5,ts-cancel-service,0,4,70,166,0,2,0,404,0,0,40,0,70,0,0,64,0.0,0.8,14.0,33.2,0.0,0.4,0.0,80.8,0.0,0.0,8.0,0.0,14.0,0.0,0.0,12.8,1.0,1.0,1.0,1.5917016508324465e-20,0.0186546625122985,2.2753046087944467e-20,0.0,1.2366284843656561e-20,0.0167083767144293,2.0049630940306675e-20,0.0,3.816928828368664e-18,0.1045796007250868,4.357285867667647e-19,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,-5.551115123125783e-17,0.1502945835038353
train-ticket-0.1.0,5,ts-common,0,2,4,23,1,0,0,47,0,0,2,0,4,0,0,1,0.0,0.5,1.0,5.75,0.25,0.0,0.0,11.75,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
train-ticket-0.1.0,5,ts-config-service,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.8701430846360048e-19,1.7578977663807457e-18,0.0,0.0,1.4529558394884038e-19,1.5744920652828502e-18,0.0,0.0,1.9025624164297166e-17,1.499525791336966e-16,0.0,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.1085298137005532,0.7910221648219677
train-ticket-0.1.0,5,ts-consign-price-service,0,0,10,14,0,0,0,50,0,0,6,0,10,0,0,10,0.0,0.0,1.4285714285714286,2.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.8571428571428571,0.0,1.4285714285714286,0.0,0.0,1.4285714285714286,1.0,1.0,1.0,2.561731825240765e-19,8.942494799648483e-20,0.0,0.0,1.990266544450691e-19,8.009502813618174e-20,0.0,0.0,3.572672655037433e-17,5.830007735025076e-17,0.0,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.0344900572316069,0.1846327919141029
train-ticket-0.1.0,5,ts-consign-service,0,0,48,22,0,0,0,240,0,18,16,0,48,0,0,48,0.0,0.0,8.0,3.6666666666666665,0.0,0.0,0.0,40.0,0.0,3.0,2.6666666666666665,0.0,8.0,0.0,0.0,8.0,2.0,1.0,1.0,8.89146061401113e-19,4.405229394303165e-19,9.52402156995061e-18,0.0,6.907973901485239e-19,3.9456212185543177e-19,8.39241993388327e-18,0.0,6.020350417383006e-17,2.2128022027067417e-17,1.0392896242360032e-17,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.1324445540273623,0.2133151229026982
train-ticket-0.1.0,5,ts-contacts-service,0,0,14,42,0,0,0,70,0,0,12,0,14,0,0,14,0.0,0.0,2.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,1.7142857142857142,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,4.356118226302474e-19,1.804895938902561e-19,0.0,0.0,3.384365328196233e-19,1.6165868054512417e-19,0.0,0.0,4.700799668191134e-17,6.7449903465692625e-18,0.0,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.123462953714874,0.1959923305947481
train-ticket-0.1.0,5,ts-execute-service,0,4,8,94,0,0,0,52,0,0,28,0,8,0,0,4,0.0,0.8,1.6,18.8,0.0,0.0,0.0,10.4,0.0,0.0,5.6,0.0,1.6,0.0,0.0,0.8,1.0,1.0,1.0,3.9869778658579943e-19,0.0174477805250628,2.1532477923399957e-17,0.0,3.0975719556971164e-19,0.0156274116270525,1.897408522471253e-17,0.0,4.2451464103429746e-17,0.0978016119380465,1.8226320921682802e-17,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.0,0.2047563536763039
train-ticket-0.1.0,5,ts-food-map-service,0,0,28,52,0,0,0,140,0,0,6,0,28,0,0,28,0.0,0.0,4.0,7.428571428571429,0.0,0.0,0.0,20.0,0.0,0.0,0.8571428571428571,0.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,3.2696271047798854e-19,2.687270133064723e-20,0.0,0.0,2.540246162910115e-19,2.4069007781340902e-20,0.0,0.0,3.5607345576360665e-17,1.8668066121888098e-17,0.0,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.0330544678983992,0.6094685137181408
train-ticket-0.1.0,5,ts-food-service,0,2,52,100,0,2,0,290,0,0,8,0,52,0,0,48,0.0,0.3333333333333333,8.666666666666666,16.666666666666668,0.0,0.3333333333333333,0.0,48.333333333333336,0.0,0.0,1.3333333333333333,0.0,8.666666666666666,0.0,0.0,8.0,1.0,1.0,1.0,0.0554287368301134,0.02725909051815,0.0347086101703108,0.0156990620480525,0.0430638208992732,0.0244150840557802,0.0305846883830829,0.0464737180629382,0.3085489376502641,0.1496440749031015,0.1945628562009002,0.0481090288447297,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.1317555661628081,0.2270124930813448
train-ticket-0.1.0,5,ts-inside-payment-service,100,2,50,142,0,0,0,206,0,0,35,100,40,0,10,48,12.5,0.25,6.25,17.75,0.0,0.0,0.0,25.75,0.0,0.0,4.375,12.5,5.0,0.0,1.25,6.0,1.0,3.0,1.0,3.4492543553709164e-20,0.0218967827536742,1.2027251766460624e-22,0.0,2.6798025769736326e-20,0.0196122387548532,1.0598227516950108e-22,0.0,3.2550512144880205e-18,0.1229748637781944,3.144884638707226e-20,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.0243104708848548,0.1873965227008157
train-ticket-0.1.0,5,ts-notification-service,0,0,46,8,8,0,0,230,0,40,18,0,46,0,0,38,0.0,0.0,9.2,1.6,1.6,0.0,0.0,46.0,0.0,8.0,3.6,0.0,9.2,0.0,0.0,7.6,2.0,1.0,1.0,2.5885361789376666e-21,8.581366711098331e-19,0.0,0.0,2.0110914441856785e-21,7.686052086933638e-19,0.0,0.0,2.8783541353455915e-19,6.529722639961328e-17,0.0,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.1035099017607941,0.1512061557490461
train-ticket-0.1.0,5,ts-order-other-service,0,2,58,216,0,0,0,336,0,0,38,0,58,0,0,56,0.0,0.2857142857142857,8.285714285714286,30.857142857142858,0.0,0.0,0.0,48.0,0.0,0.0,5.428571428571429,0.0,8.285714285714286,0.0,0.0,8.0,1.0,1.0,1.0,5.6196083125116895e-22,0.1002762676295487,9.044274475480724e-24,0.0,4.365998933654127e-22,0.0898142034982867,7.96967424297105e-24,0.0,7.667659473353988e-20,0.5653642991176437,5.354100700872119e-19,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.2963533274139554,0.1648354449181268
train-ticket-0.1.0,5,ts-order-service,0,2,46,218,0,0,0,276,0,0,48,0,46,0,0,44,0.0,0.2857142857142857,6.571428571428571,31.142857142857142,0.0,0.0,0.0,39.42857142857143,0.0,0.0,6.857142857142857,0.0,6.571428571428571,0.0,0.0,6.285714285714286,1.0,1.0,1.0,1.430454222526281e-22,0.216283481982897,8.592848674531641e-25,0.0,1.1113517638383971e-22,0.1937181062212354,7.57188483618226e-25,0.0,2.360828718576123e-20,1.2090765096906193,1.0782029329209902e-19,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.3232942389881369,0.2426603006777802
train-ticket-0.1.0,5,ts-payment-service,0,0,2,14,0,0,0,10,0,0,8,0,2,0,0,2,0.0,0.0,0.2857142857142857,2.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,1.1428571428571428,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,1.0,1.0,1.0,7.659377912037007e-23,1.22657090385786e-21,0.0,0.0,5.950741392768196e-23,1.0985998119828817e-21,0.0,0.0,2.355509403718696e-21,1.4767637406508585e-19,0.0,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.0,0.1531442305436673
train-ticket-0.1.0,5,ts-preserve-other-service,0,2,239,128,59,4,0,1510,0,0,108,0,239,0,0,174,0.0,0.4,47.8,25.6,11.8,0.8,0.0,302.0,0.0,0.0,21.6,0.0,47.8,0.0,0.0,34.8,1.0,1.0,1.0,0.1726677986287373,0.0313411647648354,0.2144199804619682,0.0490018017453916,0.1341494607392896,0.0280712656803432,0.1889435576174588,0.1450593616307044,0.9587064725103522,0.1761015767991547,1.1979531219289818,0.1015453018584203,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.2335459062255529,0.0394784414202157
train-ticket-0.1.0,5,ts-preserve-service,0,2,188,128,0,4,0,960,0,0,102,0,188,0,0,182,0.0,0.4,37.6,25.6,0.0,0.8,0.0,192.0,0.0,0.0,20.4,0.0,37.6,0.0,0.0,36.4,1.0,1.0,1.0,0.1726677986287373,0.0395748308567603,0.2144199804619676,0.0490018017453916,0.1341494607392896,0.0354458935898005,0.1889435576174583,0.1450593616307045,0.958706472510352,0.2217021585427839,1.1979531219289812,0.1015453018584202,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.240561623775353,0.1136048215412187
train-ticket-0.1.0,5,ts-price-service,0,0,10,28,0,0,0,50,0,0,24,0,10,0,0,10,0.0,0.0,1.4285714285714286,4.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,3.4285714285714284,0.0,1.4285714285714286,0.0,0.0,1.4285714285714286,1.0,1.0,1.0,5.682046157612636e-23,2.65385312374641e-23,0.0,0.0,4.414508286970346e-23,2.3769702457542166e-23,0.0,0.0,4.044537243925067e-21,1.6712321181832114e-21,0.0,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.0022546282459868,0.2242578644966403
train-ticket-0.1.0,5,ts-rebook-service,0,2,70,186,0,2,0,378,0,0,50,0,70,0,0,66,0.0,0.4,14.0,37.2,0.0,0.4,0.0,75.6,0.0,0.0,10.0,0.0,14.0,0.0,0.0,13.2,1.0,1.0,1.0,0.1330020649469509,0.0379456103733449,0.1047505826429777,0.0097026982852653,0.1033322682720294,0.0339866535971273,0.0923045870278696,0.0287227646581033,0.7558955684733448,0.2118176225669418,0.6314969013957077,0.1464167214892641,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.0933456496703865,0.1299103943812282
train-ticket-0.1.0,5,ts-route-plan-service,0,2,96,82,0,0,0,482,0,0,30,0,96,0,0,94,0.0,0.4,19.2,16.4,0.0,0.0,0.0,96.4,0.0,0.0,6.0,0.0,19.2,0.0,0.0,18.8,1.0,1.0,1.0,0.1108574736602268,0.0253009485546054,0.0781060542118711,0.0313981240961051,0.0861276417985464,0.0226612397519411,0.0688258422673935,0.0929474361258765,0.6170978753005281,0.1381652622485181,0.4388966796016932,0.2063883649464531,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.0507961824414122,0.4043750879825045
train-ticket-0.1.0,5,ts-route-service,0,0,18,40,0,0,0,90,0,0,10,0,18,0,0,18,0.0,0.0,2.5714285714285716,5.714285714285714,0.0,0.0,0.0,12.857142857142858,0.0,0.0,1.4285714285714286,0.0,2.5714285714285716,0.0,0.0,2.5714285714285716,1.0,1.0,1.0,2.503345575422634e-25,1.6716156294819024e-20,0.0,0.0,1.9449049658014328e-25,1.497211951205128e-20,0.0,0.0,2.422901688054347e-23,8.74125232847682e-18,0.0,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.1763412948019174,0.0204915517058743
train-ticket-0.1.0,5,ts-seat-service,10,2,26,66,0,0,0,120,2,0,36,10,24,0,2,24,2.0,0.4,5.2,13.2,0.0,0.0,0.0,24.0,0.4,0.0,7.2,2.0,4.8,0.0,0.4,4.8,1.0,4.0,1.0,0.1089146015537446,0.0544794374463541,0.0867744302871664,0.0313981240961051,0.0846181811611846,0.0487954667335184,0.0764642806764618,0.0929474361258765,0.592199817393422,0.304588117823211,0.48495061045209,0.023812408771398,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.4167630884958223,0.2624046224157381
train-ticket-0.1.0,5,ts-security-service,0,0,22,44,0,0,0,110,0,0,30,0,22,0,0,22,0.0,0.0,3.142857142857143,6.285714285714286,0.0,0.0,0.0,15.714285714285714,0.0,0.0,4.285714285714286,0.0,3.142857142857143,0.0,0.0,3.142857142857143,1.0,1.0,1.0,7.742156297978683e-22,0.0218967827536742,1.4413729610227865e-18,0.0,6.015053765562278e-22,0.0196122387548532,1.2701154739521153e-18,0.0,2.2113487633426502e-20,0.1229748637781944,1.158680170077188e-17,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.1613632224109365,0.1380273148327522
train-ticket-0.1.0,5,ts-ticketinfo-service,0,0,32,8,0,0,0,160,0,0,32,0,32,0,0,32,0.0,0.0,6.4,1.6,0.0,0.0,0.0,32.0,0.0,0.0,6.4,0.0,6.4,0.0,0.0,6.4,1.0,1.0,1.0,5.64301420131866e-17,0.0023002925536734,1.2210389692381321e-19,0.0,4.384183490279708e-17,0.0020602975001469,1.0759605813802795e-19,0.0,4.2353277668356303e-16,0.0124857642311821,8.044069190977738e-19,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.2364807553867031,0.0329495352121952
train-ticket-0.1.0,5,ts-train-service,0,0,2,32,0,0,0,10,0,0,18,0,2,0,0,2,0.0,0.0,0.2857142857142857,4.571428571428571,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,2.5714285714285716,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,1.0,1.0,1.0,4.794712654051461e-30,1.0988656433423914e-19,0.0,0.0,3.7251191134013894e-30,9.8421834838363e-20,0.0,0.0,4.537409807152019e-28,7.355807792999538e-18,0.0,0.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.178201026974255,0.1239418804531192
train-ticket-0.1.0,5,ts-travel-plan-service,0,0,114,38,0,0,0,570,0,0,22,0,114,0,0,114,0.0,0.0,22.8,7.6,0.0,0.0,0.0,114.0,0.0,0.0,4.4,0.0,22.8,0.0,0.0,22.8,1.0,1.0,1.0,0.2679371183656285,0.0272976279093974,0.2181941238104307,0.0758017770258905,0.2081663183653175,0.0244496007483297,0.1922692741373484,0.2243949608828981,1.488919098308921,0.1488268014308756,1.2254457504400518,0.509473308456849,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.1950613675288399,0.2909787092329623
train-ticket-0.1.0,5,ts-travel-service,0,0,104,114,2,0,0,560,0,0,62,0,104,0,0,102,0.0,0.0,14.857142857142858,16.285714285714285,0.2857142857142857,0.0,0.0,80.0,0.0,0.0,8.857142857142858,0.0,14.857142857142858,0.0,0.0,14.571428571428571,1.0,1.0,1.0,0.0773984788918459,0.0507682214710458,0.061359100968966,0.0222018264648927,0.0601326031132615,0.0454714508450948,0.0540686870892688,0.0657237623785108,0.4284938467117826,0.2794678745394725,0.3437349891850879,0.0680364410648152,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.3419617061667542,0.0863730560247821
train-ticket-0.1.0,5,ts-travel2-service,0,0,139,122,47,0,0,960,0,0,74,0,139,0,0,92,0.0,0.0,19.857142857142858,17.428571428571427,6.714285714285714,0.0,0.0,137.14285714285714,0.0,0.0,10.571428571428571,0.0,19.857142857142858,0.0,0.0,13.142857142857142,1.0,1.0,1.0,0.0773984788918459,0.0173898292878963,0.061359100968966,0.0222018264648927,0.0601326031132615,0.0155755065818121,0.0540686870892688,0.0657237623785108,0.4284938467117825,0.0958365316897343,0.3437349891850879,0.0680364410648152,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927,0.3352028456288849,0.5275958559784482
