MS_system,Version Id,Microservice,Avg(Cognitive complexity),Cognitive complexity,Max(NBD),Max(SIX),Max(VG),Taylor_JC,Yin_JC,Liu_JC,Huang_JC,Taylor_CC,Yin_CC,Liu_CC,Huang_CC,Taylor_TAC,Taylor_FOM,Taylor_FOM_NORM
train-ticket-0.2.0,6,ts-ticketinfo-service,1.6,8,3.0,2.0,6.0,2.8233059478107987e-17,0.0013467383546248,9.51909330196808e-21,0.0,3.0969932105415394e-17,0.0018398782457557,1.510554433634739e-20,0.0,-0.2401451268924383,0.3365575706711582,0.1977885626433757
train-ticket-0.2.0,6,ts-train-service,5.428571428571429,38,2.0,2.0,3.0,1.6336646507421452e-30,2.5464112270974535e-20,0.0,0.0,1.7920297782722597e-30,3.478839527660167e-20,0.0,0.0,-0.1741524963678852,0.5059321220636074,0.2973268050946543
train-ticket-0.2.0,6,ts-travel-plan-service,7.6,38,3.0,0.666666667,6.0,0.1917600773985567,0.0173590191507853,0.1240727107974277,0.0842217032254302,0.2103490265434202,0.0237154318754701,0.1968870116541312,0.3136533853936906,-0.1937427729667079,0.2579243176275043,0.1515772768165197
train-ticket-0.2.0,6,ts-travel-service,16.857142857142858,118,5.0,1.294117647,6.0,0.053929356885842,0.0341933870834138,0.0348169593414116,0.0246679657516476,0.0591571920336269,0.0467140991621979,0.0552499178550715,0.0918669496396944,-0.341000229466317,0.3294682225815983,0.1936222859320351
train-ticket-0.2.0,6,ts-travel2-service,17.714285714285715,124,5.0,1.294117647,6.0,0.053929356885842,0.0115448957354664,0.0348169593414116,0.0246679657516476,0.0591571920336269,0.0157723305646259,0.0552499178550715,0.0918669496396944,-0.3342091922658683,0.3961835661437103,0.2328296402134877
train-ticket-0.2.0,6,ts-verification-code-service,10.2,51,3.0,1.333333333,7.0,4.66726682804232e-34,3.0624223353564383e-20,0.0,0.0,5.119705035666032e-34,4.1838002272598407e-20,0.0,0.0,0.0,0.173082769261565,0.101717492440629
train-ticket-1.0.0,7,ts-admin-order-service,6.5,26,2.0,1.6,3.0,1.1131830064381261e-22,0.0055087517150766,6.222007123422846e-22,0.0,2.648927802031578e-22,0.0194755532599815,1.1420522862818381e-20,0.0,0.0,0.2066824226124408,0.1149507976994881
train-ticket-1.0.0,7,ts-admin-route-service,5.5,22,2.0,1.2,5.0,6.932588397175804e-26,0.0038918875710854,5.680258216675474e-22,0.0,1.649677190463044e-25,0.0137593174629907,1.0426140237937752e-20,0.0,0.0,0.1163426347104992,0.0647064152693313
train-ticket-1.0.0,7,ts-admin-travel-service,15.5,62,2.0,0.888888889,7.0,0.0390931896187295,0.0047900220007318,0.0045594136178121,0.2460956243322602,0.0930260669200225,0.0169345676510381,0.0836882479083758,0.1000669220323384,0.0,0.5466078291460437,0.3040074970813756
train-ticket-1.0.0,7,ts-assurance-service,7.714285714285714,54,3.0,2.0,3.0,1.490662529452085e-28,7.180638044483344e-22,0.0,0.0,3.547177233999415e-28,2.5386313616793746e-21,0.0,0.0,0.1234629537148742,0.125295912663203,0.0696859700359136
train-ticket-1.0.0,7,ts-cancel-service,26.8,134,6.0,0.333333333,14.0,4.3696759934008055e-21,0.0059046751850646,1.4550637323239629e-19,0.0,1.0398071258584847e-20,0.0208752948031563,2.670776212921149e-18,0.0,-5.551115123125783e-17,0.1502945835038353,0.083589509186633
train-ticket-1.0.0,7,ts-config-service,3.6666666666666665,22,2.0,2.0,3.0,1.964678951659083e-20,1.4313090106687127e-16,0.0,0.0,4.675145656210006e-20,5.060227127768161e-16,0.0,0.0,0.1085298137005532,0.7910221648219677,0.4399436957189407
train-ticket-1.0.0,7,ts-consign-price-service,2.0,14,3.0,2.0,3.0,2.6912275526903584e-20,5.7165848109842306e-21,0.0,0.0,6.404039088528017e-20,2.021032308405222e-20,0.0,0.0,0.0344900572316069,0.1846327919141029,0.1026874295537322
train-ticket-1.0.0,7,ts-consign-service,3.142857142857143,22,2.0,1.666666667,3.0,1.1174846089197176e-19,4.9389077744938e-21,2.4787979478319162e-20,0.0,2.6591638857131246e-19,1.7460936049275798e-20,4.549845102065439e-19,0.0,0.1324445540273623,0.2133151229026982,0.1186397141522258
train-ticket-1.0.0,7,ts-contacts-service,6.0,42,2.0,2.0,8.0,4.576320314988516e-20,5.073215908616518e-21,0.0,0.0,1.088980162584685e-19,1.7935766892023152e-20,0.0,0.0,0.123462953714874,0.1959923305947481,0.1090052770819998
train-ticket-1.0.0,7,ts-execute-service,18.0,72,4.0,0.571428571,9.0,4.1855209073235384e-20,0.0055087517150766,1.6812444502029152e-19,0.0,9.95985622603916e-20,0.0194755532599815,3.085931967073393e-18,0.0,0.0,0.2047563536763039,0.1138795737519718
train-ticket-1.0.0,7,ts-food-service,9.428571428571429,198,5.0,2.0,15.0,0.0195465948093647,0.0025579149960302,0.001343170147512,0.1020604154679906,0.0465130334600112,0.0090432120226715,0.024653950202933,0.0414996067684438,0.1317555661628081,0.2270124930813448,0.1262577960796525
train-ticket-1.0.0,7,ts-inside-payment-service,15.0,120,4.0,1.5,9.0,3.648120883730566e-21,0.0071833454315328,6.1109270367227294e-24,0.0,8.68106032718443e-21,0.0253958852699384,1.1216634849738671e-22,0.0,0.0243104708848548,0.1873965227008157,0.1042245368439588
train-ticket-1.0.0,7,ts-notification-service,1.7142857142857142,12,2.0,2.0,2.0,2.7193868683886037e-22,2.6148500596008258e-21,0.0,0.0,6.47104693342671e-22,9.244499341519816e-21,0.0,0.0,0.1035099017607941,0.1512061557490461,0.0840964993574624
train-ticket-1.0.0,7,ts-order-other-service,28.285714285714285,198,10.0,1.714285714,18.0,5.903676693300653e-23,0.0299496598211959,3.458972661888226e-25,0.0,1.4048375906427553e-22,0.1058835513260956,6.348960324755583e-24,0.0,0.2963533274139554,0.1648354449181268,0.0916767165924838
train-ticket-1.0.0,7,ts-order-service,28.571428571428573,200,10.0,1.714285714,18.0,1.5027670083936394e-23,0.0699970962201717,2.760965843835374e-26,0.0,3.5759810251208625e-23,0.2474666214759781,5.067765580704827e-25,0.0,0.3232942389881369,0.2426603006777802,0.1349606550007095
train-ticket-1.0.0,7,ts-payment-service,2.0,14,2.0,2.0,3.0,8.04656001469033e-24,3.737515373757138e-24,0.0,0.0,1.9147576283822458e-23,1.3213552450075305e-23,0.0,0.0,0.0,0.1531442305436673,0.0851744006169262
train-ticket-1.0.0,7,ts-preserve-other-service,14.8,74,4.0,0.153846154,19.0,0.0582171519926605,0.0075081254935894,0.0113337764693499,0.2048378973616858,0.1385334051782691,0.0265441075394324,0.208031991482321,0.0832907856861597,0.2335459062255529,0.0394784414202157,0.0219567695976539
train-ticket-1.0.0,7,ts-preserve-service,14.8,74,4.0,0.153846154,19.0,0.0582171519926605,0.0101983771854405,0.0113337764693502,0.2048378973616858,0.1385334051782691,0.0360551806132119,0.2080319914823273,0.0832907856861597,0.240561623775353,0.1136048215412187,0.063183722609825
train-ticket-1.0.0,7,ts-price-service,6.285714285714286,44,3.0,2.0,4.0,5.96927399829932e-24,3.2644912626627022e-25,0.0,0.0,1.4204471107256484e-23,1.1541230525734046e-24,0.0,0.0,0.0022546282459868,0.2242578644966403,0.1247257511714536
train-ticket-1.0.0,7,ts-rebook-service,30.4,152,9.0,0.235294118,18.0,0.0432146742074793,0.0059509967263338,0.005361527935397,0.2444529910956259,0.1028335424650517,0.0210390592439469,0.0984110933196046,0.0993989977144477,0.0933456496703865,0.1299103943812282,0.0722524115733797
train-ticket-1.0.0,7,ts-route-plan-service,18.5,74,4.0,0.75,9.0,0.0390931896187295,0.0017679610453353,0.0039543803091927,0.3142911381929751,0.0930260669200225,0.0062504213805398,0.0725828335351873,0.127796448662369,0.0507961824414122,0.4043750879825045,0.2249017519044294
train-ticket-1.0.0,7,ts-route-service,6.857142857142857,48,3.0,2.0,6.0,2.629889873757464e-26,1.3738353364521625e-21,0.0,0.0,6.258080084395068e-26,4.857035613402426e-21,0.0,0.0,0.1763412948019174,0.0204915517058743,0.0113968095831134
train-ticket-1.0.0,7,ts-seat-service,13.0,52,3.0,0.8,7.0,0.0227731221958411,0.0182612774605937,0.001852156139688,0.0840903644751238,0.0541908708404084,0.0645606300980562,0.033996411638918,0.0341926597371852,0.4167630884958223,0.2624046224157381,0.1459418768439888
train-ticket-1.0.0,7,ts-security-service,3.142857142857143,22,2.0,1.25,3.0,1.1132498385558273e-22,0.0071833454315328,7.746643951622007e-20,0.0,2.6490868355899633e-22,0.0253958852699384,1.4219000815116953e-18,0.0,0.1613632224109365,0.1380273148327522,0.0767668084387366
train-ticket-1.0.0,7,ts-train-food-service,4.285714285714286,30,4.0,2.0,3.0,9.59427767319628e-30,0.0,0.0,0.0,2.283052177580388e-29,0.0,0.0,0.0,0.0,0.2738484037028321,0.1523065776783535
train-ticket-1.0.0,7,ts-train-service,8.285714285714286,58,2.0,2.0,3.0,5.037085722508705e-31,5.614006559600801e-21,0.0,0.0,1.1986237963030985e-30,1.984766956444156e-20,0.0,0.0,0.178201026974255,0.1239418804531192,0.0689328964039492
train-ticket-1.0.0,7,ts-travel-plan-service,4.8,24,3.0,0.666666667,3.0,0.0927845933737918,0.002002083235404,0.0104965917150655,0.7699736470462709,0.2207900116751317,0.0070781332502814,0.1926654265828453,0.3130851802627288,0.1950613675288399,0.2909787092329623,0.1618339591587653
train-ticket-1.0.0,7,ts-travel-service,21.142857142857142,148,5.0,1.181818182,6.0,0.0236497106115293,0.0125288064755655,0.0021230688474148,0.1443352237362653,0.0562767986814066,0.0442941432867765,0.0389690269237436,0.0586893067250836,0.3419617061667542,0.0863730560247821,0.0480382006572902
train-ticket-1.0.0,7,ts-travel2-service,16.857142857142858,118,5.0,1.1,6.0,0.0236497106115293,0.0037662867461086,0.0021230688474148,0.1443352237362653,0.0562767986814066,0.013315270302608,0.0389690269237436,0.0586893067250836,0.3352028456288849,0.5275958559784482,0.2934335863741531
train-ticket-1.0.0,7,ts-verification-code-service,10.2,51,3.0,1.333333333,7.0,1.4390605251812308e-34,0.0,0.0,0.0,3.424385219601901e-34,0.0,0.0,0.0,0.0,0.1104729627739851,0.0614418731626143
